99,frm=2,brd=0,sens=0,iso=100,sht=0.00037537,sht_mx=0.00000000,r=8608,g=4096,b=6186,frm=2,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,r=8091,g=4096,b=6390,frm=2,brd=0,sens=2,iso=100,sht=0.00079246,sht_mx=0.00000000,r=7869,g=4096,b=6339,frm=2,brd=0,sens=3,iso=100,sht=0.00075075,sht_mx=0.00000000,r=7945,g=4096,b=6479
99,frm=2,xAccel=0.069580,yAccel=0.026855,zAccel=-0.980225,xGyro=0.320435,yGyro=2.502441,zGyro=1.235962,xMagnet=-0.179883,yMagnet=0.142407,zMagnet=0.205366
1067,frm=2,temperature=28.832390
132,frm=3,brd=0,sens=0,iso=100,sht=0.00037537,sht_mx=0.00000000,frm=3,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,frm=3,brd=0,sens=2,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=3,brd=0,sens=3,iso=100,sht=0.00075075,sht_mx=0.00000000
132,frm=3,xAccel=0.059082,yAccel=0.031006,zAccel=-0.986816,xGyro=0.442505,yGyro=2.349854,zGyro=0.717163,xMagnet=-0.179883,yMagnet=0.142407,zMagnet=0.205366
166,frm=4,brd=0,sens=0,iso=100,sht=0.00039623,sht_mx=0.00000000,frm=4,brd=0,sens=3,iso=100,sht=0.00077160,sht_mx=0.00000000
166,frm=4,xAccel=0.062012,yAccel=0.020752,zAccel=-0.984375,xGyro=0.366211,yGyro=2.426147,zGyro=2.822876,xMagnet=-0.200869,yMagnet=0.076450,zMagnet=0.190376
199,frm=5,xAccel=0.065186,yAccel=0.013184,zAccel=-0.976318,xGyro=0.183105,yGyro=2.487183,zGyro=0.473022,xMagnet=-0.200869,yMagnet=0.076450,zMagnet=0.190376
232,frm=6,brd=0,sens=0,iso=100,sht=0.00039623,sht_mx=0.00000000,frm=6,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,frm=6,brd=0,sens=2,iso=100,sht=0.00081331,sht_mx=0.00000000,frm=6,brd=0,sens=3,iso=100,sht=0.00077160,sht_mx=0.00000000
232,frm=6,xAccel=0.054932,yAccel=0.029053,zAccel=-0.988281,xGyro=-0.183105,yGyro=2.868652,zGyro=-0.961304,xMagnet=-0.200869,yMagnet=0.076450,zMagnet=0.190376
266,frm=7,brd=0,sens=0,iso=100,sht=0.00039623,sht_mx=0.00000000,frm=7,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,frm=7,brd=0,sens=2,iso=100,sht=0.00081331,sht_mx=0.00000000,frm=7,brd=0,sens=3,iso=100,sht=0.00077160,sht_mx=0.00000000
266,frm=7,xAccel=0.059570,yAccel=0.027588,zAccel=-0.987305,xGyro=-0.350952,yGyro=2.975464,zGyro=0.793457,xMagnet=-0.200869,yMagnet=0.076450,zMagnet=0.190376
299,frm=8,brd=0,sens=0,iso=100,sht=0.00039623,sht_mx=0.00000000,frm=8,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,frm=8,brd=0,sens=2,iso=100,sht=0.00083417,sht_mx=0.00000000,frm=8,brd=0,sens=3,iso=100,sht=0.00079246,sht_mx=0.00000000,r=7951,g=4096,b=6469
299,frm=8,xAccel=0.068115,yAccel=0.035400,zAccel=-0.988281,xGyro=-0.289917,yGyro=3.021240,zGyro=1.052856,xMagnet=-0.200869,yMagnet=0.076450,zMagnet=0.190376
332,frm=9,brd=0,sens=0,iso=100,sht=0.00039623,sht_mx=0.00000000,r=8608,g=4096,b=6186,frm=9,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,r=8091,g=4096,b=6390,frm=9,brd=0,sens=2,iso=100,sht=0.00083417,sht_mx=0.00000000,r=7869,g=4096,b=6339,frm=9,brd=0,sens=3,iso=100,sht=0.00079246,sht_mx=0.00000000,r=7958,g=4096,b=6459
332,frm=9,xAccel=0.062988,yAccel=0.038818,zAccel=-0.977051,xGyro=-0.076294,yGyro=3.143311,zGyro=-0.030518,xMagnet=-0.200869,yMagnet=0.076450,zMagnet=0.190376
366,frm=10,brd=0,sens=1,r=8094,g=4096,b=6379,frm=10,brd=0,sens=3,r=7964,g=4096,b=6448
366,frm=10,xAccel=0.070557,yAccel=0.043701,zAccel=-0.979248,xGyro=0.137329,yGyro=3.234863,zGyro=-0.152588,xMagnet=-0.200869,yMagnet=0.076450,zMagnet=0.190376
399,frm=11,brd=0,sens=3,r=7971,g=4096,b=6438
399,frm=11,xAccel=0.075439,yAccel=0.041748,zAccel=-0.975830,xGyro=0.183105,yGyro=3.051758,zGyro=0.595093,xMagnet=-0.166392,yMagnet=0.146904,zMagnet=0.212861
433,frm=12,brd=0,sens=0,iso=100,sht=0.00041708,sht_mx=0.00000000,frm=12,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,frm=12,brd=0,sens=2,iso=100,sht=0.00085502,sht_mx=0.00000000,frm=12,brd=0,sens=3,iso=100,sht=0.00081331,sht_mx=0.00000000,r=7977,g=4096,b=6428
433,frm=12,xAccel=0.077148,yAccel=0.036621,zAccel=-0.973389,xGyro=0.549316,yGyro=2.716064,zGyro=0.183105,xMagnet=-0.166392,yMagnet=0.146904,zMagnet=0.212861
466,frm=13,brd=0,sens=0,iso=100,sht=0.00041708,sht_mx=0.00000000,frm=13,brd=0,sens=1,iso=100,sht=0.00062562,sht_mx=0.00000000,frm=13,brd=0,sens=2,iso=100,sht=0.00085502,sht_mx=0.00000000,frm=13,brd=0,sens=3,iso=100,sht=0.00081331,sht_mx=0.00000000,r=7984,g=4096,b=6418
466,frm=13,xAccel=0.079102,yAccel=0.040283,zAccel=-0.975586,xGyro=0.610352,yGyro=2.319336,zGyro=1.113892,xMagnet=-0.166392,yMagnet=0.146904,zMagnet=0.212861
499,frm=14,brd=0,sens=2,iso=100,sht=0.00087588,sht_mx=0.00000000,frm=14,brd=0,sens=3,iso=100,sht=0.00083417,sht_mx=0.00000000
499,frm=14,xAccel=0.090576,yAccel=0.036865,zAccel=-0.979736,xGyro=0.640869,yGyro=1.983643,zGyro=2.120972,xMagnet=-0.166392,yMagnet=0.146904,zMagnet=0.212861
533,frm=15,xAccel=0.085205,yAccel=0.040527,zAccel=-0.981934,xGyro=0.732422,yGyro=1.174927,zGyro=0.503540,xMagnet=-0.158896,yMagnet=0.149902,zMagnet=0.202368
99,frm=2,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,r=8049,g=4096,b=5946,frm=2,brd=1,sens=1,iso=100,sht=0.00377460,sht_mx=0.00000000,r=8038,g=4096,b=6591,frm=2,brd=1,sens=2,iso=100,sht=0.00018769,sht_mx=0.00000000,r=8166,g=4096,b=6492,frm=2,brd=1,sens=3,iso=100,sht=0.00031281,sht_mx=0.00000000,r=8214,g=4096,b=6377
132,frm=3,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=3,brd=1,sens=1,iso=100,sht=0.00377460,sht_mx=0.00000000,frm=3,brd=1,sens=2,iso=100,sht=0.00018769,sht_mx=0.00000000,frm=3,brd=1,sens=3,iso=100,sht=0.00031281,sht_mx=0.00000000
166,frm=4,brd=1,sens=1,iso=100,sht=0.00371204,sht_mx=0.00000000
199,frm=5,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=5,brd=1,sens=1,iso=100,sht=0.00360777,sht_mx=0.00000000,frm=5,brd=1,sens=2,iso=100,sht=0.00020854,sht_mx=0.00000000,frm=5,brd=1,sens=3,iso=100,sht=0.00031281,sht_mx=0.00000000
232,frm=6,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=6,brd=1,sens=1,iso=100,sht=0.00348265,sht_mx=0.00000000,frm=6,brd=1,sens=2,iso=100,sht=0.00020854,sht_mx=0.00000000,frm=6,brd=1,sens=3,iso=100,sht=0.00031281,sht_mx=0.00000000
266,frm=7,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=7,brd=1,sens=1,iso=100,sht=0.00337837,sht_mx=0.00000000,frm=7,brd=1,sens=2,iso=100,sht=0.00020854,sht_mx=0.00000000,frm=7,brd=1,sens=3,iso=100,sht=0.00031281,sht_mx=0.00000000
299,frm=8,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=8,brd=1,sens=1,iso=100,sht=0.00325325,sht_mx=0.00000000,frm=8,brd=1,sens=2,iso=100,sht=0.00022940,sht_mx=0.00000000,frm=8,brd=1,sens=3,iso=100,sht=0.00033367,sht_mx=0.00000000
332,frm=9,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=9,brd=1,sens=1,iso=100,sht=0.00316983,sht_mx=0.00000000,frm=9,brd=1,sens=2,iso=100,sht=0.00022940,sht_mx=0.00000000,frm=9,brd=1,sens=3,iso=100,sht=0.00033367,sht_mx=0.00000000
366,frm=10,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=10,brd=1,sens=1,iso=100,sht=0.00306556,sht_mx=0.00000000,frm=10,brd=1,sens=2,iso=100,sht=0.00025025,sht_mx=0.00000000,frm=10,brd=1,sens=3,iso=100,sht=0.00033367,sht_mx=0.00000000
399,frm=11,brd=1,sens=1,iso=100,sht=0.00298215,sht_mx=0.00000000,frm=11,brd=1,sens=3,iso=100,sht=0.00035452,sht_mx=0.00000000
433,frm=12,brd=1,sens=1,iso=100,sht=0.00285702,sht_mx=0.00000000
466,frm=13,brd=1,sens=1,iso=100,sht=0.00279446,sht_mx=0.00000000,frm=13,brd=1,sens=2,iso=100,sht=0.00027110,sht_mx=0.00000000
499,frm=14,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=14,brd=1,sens=1,iso=100,sht=0.00269019,sht_mx=0.00000000,frm=14,brd=1,sens=2,iso=100,sht=0.00027110,sht_mx=0.00000000,frm=14,brd=1,sens=3,iso=100,sht=0.00035452,sht_mx=0.00000000
533,frm=15,brd=1,sens=0,iso=100,sht=0.00079246,sht_mx=0.00000000,frm=15,brd=1,sens=1,iso=100,sht=0.00260677,sht_mx=0.00000000,frm=15,brd=1,sens=2,iso=100,sht=0.00029196,sht_mx=0.00000000,frm=15,brd=1,sens=3,iso=100,sht=0.00035452,sht_mx=0.00000000
566,frm=16,xAccel=0.079346,yAccel=0.033447,zAccel=-0.983398,xGyro=0.717163,yGyro=0.717163,zGyro=1.358032,xMagnet=-0.158896,yMagnet=0.149902,zMagnet=0.202368
599,frm=17,xAccel=0.081543,yAccel=0.020020,zAccel=-0.987793,xGyro=0.732422,yGyro=0.625610,zGyro=-0.778198,xMagnet=-0.158896,yMagnet=0.149902,zMagnet=0.202368
633,frm=18,brd=0,sens=0,iso=100,sht=0.00043794,sht_mx=0.00000000,frm=18,brd=0,sens=2,iso=100,sht=0.00089673,sht_mx=0.00000000,frm=18,brd=0,sens=3,iso=100,sht=0.00085502,sht_mx=0.00000000
633,frm=18,xAccel=0.063477,yAccel=0.025879,zAccel=-0.983643,xGyro=0.656128,yGyro=0.442505,zGyro=-2.059937,xMagnet=-0.158896,yMagnet=0.149902,zMagnet=0.202368
666,frm=19,xAccel=0.064453,yAccel=0.021484,zAccel=-0.987305,xGyro=0.427246,yGyro=0.366211,zGyro=-0.808716,xMagnet=-0.178384,yMagnet=0.119922,zMagnet=0.155898
699,frm=20,brd=0,sens=2,iso=100,sht=0.00091758,sht_mx=0.00000000,frm=20,brd=0,sens=3,iso=100,sht=0.00087588,sht_mx=0.00000000
699,frm=20,xAccel=0.052734,yAccel=0.028809,zAccel=-0.983887,xGyro=0.076294,yGyro=0.381470,zGyro=-1.586914,xMagnet=-0.178384,yMagnet=0.119922,zMagnet=0.155898
733,frm=21,brd=0,sens=1,iso=100,sht=0.00064648,sht_mx=0.00000000
733,frm=21,xAccel=0.055908,yAccel=0.025635,zAccel=-0.983887,xGyro=-0.198364,yGyro=0.534058,zGyro=-0.961304,xMagnet=-0.178384,yMagnet=0.119922,zMagnet=0.155898
766,frm=22,xAccel=0.046875,yAccel=0.033203,zAccel=-0.978027,xGyro=-0.411987,yGyro=0.961304,zGyro=-2.136230,xMagnet=-0.178384,yMagnet=0.119922,zMagnet=0.155898
800,frm=23,xAccel=0.042969,yAccel=0.039062,zAccel=-0.979248,xGyro=-0.457764,yGyro=1.235962,zGyro=-1.190186,xMagnet=-0.212861,yMagnet=0.131914,zMagnet=0.175386
833,frm=24,brd=0,sens=0,iso=100,sht=0.00045879,sht_mx=0.00000000,frm=24,brd=0,sens=1,iso=100,sht=0.00064648,sht_mx=0.00000000,frm=24,brd=0,sens=2,iso=100,sht=0.00093844,sht_mx=0.00000000,frm=24,brd=0,sens=3,iso=100,sht=0.00089673,sht_mx=0.00000000
833,frm=24,xAccel=0.057861,yAccel=0.046387,zAccel=-0.986816,xGyro=-0.350952,yGyro=1.663208,zGyro=-0.732422,xMagnet=-0.212861,yMagnet=0.131914,zMagnet=0.175386
866,frm=25,brd=0,sens=0,iso=100,sht=0.00045879,sht_mx=0.00000000,frm=25,brd=0,sens=1,iso=100,sht=0.00064648,sht_mx=0.00000000,frm=25,brd=0,sens=2,iso=100,sht=0.00093844,sht_mx=0.00000000,frm=25,brd=0,sens=3,iso=100,sht=0.00089673,sht_mx=0.00000000
866,frm=25,xAccel=0.053467,yAccel=0.044678,zAccel=-0.988525,xGyro=-0.015259,yGyro=1.785278,zGyro=-1.266479,xMagnet=-0.212861,yMagnet=0.131914,zMagnet=0.175386
900,frm=26,brd=0,sens=0,iso=100,sht=0.00045879,sht_mx=0.00000000,frm=26,brd=0,sens=1,iso=100,sht=0.00064648,sht_mx=0.00000000,frm=26,brd=0,sens=2,iso=100,sht=0.00095929,sht_mx=0.00000000,frm=26,brd=0,sens=3,iso=100,sht=0.00091758,sht_mx=0.00000000
900,frm=26,xAccel=0.053467,yAccel=0.044189,zAccel=-0.973145,xGyro=0.305176,yGyro=1.846313,zGyro=-0.946045,xMagnet=-0.166392,yMagnet=0.136411,zMagnet=0.233848
933,frm=27,brd=0,sens=0,iso=100,sht=0.00045879,sht_mx=0.00000000,frm=27,brd=0,sens=1,iso=100,sht=0.00064648,sht_mx=0.00000000,frm=27,brd=0,sens=2,iso=100,sht=0.00095929,sht_mx=0.00000000,frm=27,brd=0,sens=3,iso=100,sht=0.00091758,sht_mx=0.00000000
933,frm=27,xAccel=0.061035,yAccel=0.037354,zAccel=-0.983887,xGyro=0.213623,yGyro=1.831055,zGyro=0.183105,xMagnet=-0.166392,yMagnet=0.136411,zMagnet=0.233848
